group	entity	year	antigen	coverage_category	coverage	continent
COUNTRIES	Romania	2004	MCV2	ADMIN	95.5	Europe
COUNTRIES	Russia	2004	MCV1	ADMIN	98.4	Asia
COUNTRIES	Russia	2004	MCV2	ADMIN	96.7	Asia
COUNTRIES	Rwanda	2004	MCV1	ADMIN	84	Africa
COUNTRIES	Saint Kitts and Nevis	2004	MCV1	ADMIN	98	North America
COUNTRIES	Saint Kitts and Nevis	2004	MCV2	ADMIN	98	North America
COUNTRIES	Saint Lucia	2004	MCV1	ADMIN	95	North America
COUNTRIES	Saint Vincent and the Grenadines	2004	MCV1	ADMIN	99	North America
COUNTRIES	Saint Vincent and the Grenadines	2004	MCV2	ADMIN	74	North America
COUNTRIES	Samoa	2004	MCV1	ADMIN	25	Oceania
COUNTRIES	San Marino	2004	MCV1	ADMIN	90.2	Europe
COUNTRIES	Sao Tome and Principe	2004	MCV1	ADMIN	91	Africa
COUNTRIES	Saudi Arabia	2004	MCV1	ADMIN	97	Asia
COUNTRIES	Senegal	2004	MCV1	ADMIN	57	Africa
COUNTRIES	Serbia	2004	MCV1	ADMIN	95.7	Europe
COUNTRIES	Serbia	2004	MCV2	ADMIN	96.4	Europe
COUNTRIES	Seychelles	2004	MCV1	ADMIN	100	Africa
COUNTRIES	Seychelles	2004	MCV2	ADMIN	99	Africa
COUNTRIES	Sierra Leone	2004	MCV1	ADMIN	64	Africa
COUNTRIES	Singapore	2004	MCV2	ADMIN	96	Asia
COUNTRIES	Singapore	2004	MCV1	ADMIN	94	Asia
COUNTRIES	Slovakia	2004	MCV1	ADMIN	98.6	Europe
COUNTRIES	Slovakia	2004	MCV2	ADMIN	99.6	Europe
COUNTRIES	Solomon Islands	2004	MCV1	ADMIN	72	Oceania
COUNTRIES	Somalia	2004	MCV1	ADMIN	29	Africa
COUNTRIES	South Africa	2004	MCV1	ADMIN	62	Africa
COUNTRIES	South Africa	2004	MCV2	ADMIN	53	Africa
COUNTRIES	Spain	2004	MCV2	ADMIN	91.2	Europe
COUNTRIES	Spain	2004	MCV1	ADMIN	97	Europe
COUNTRIES	Sri Lanka	2004	MCV1	ADMIN	94.9	Asia
COUNTRIES	Sri Lanka	2004	MCV2	ADMIN	93.6	Asia
COUNTRIES	Sudan	2004	MCV1	ADMIN	72	Africa
COUNTRIES	Suriname	2004	MCV1	ADMIN	86	South America
COUNTRIES	Syria	2004	MCV2	ADMIN	98	Asia
COUNTRIES	Syria	2004	MCV1	ADMIN	98	Asia
COUNTRIES	Tajikistan	2004	MCV2	ADMIN	97.8	Asia
COUNTRIES	Tajikistan	2004	MCV1	ADMIN	98	Asia
COUNTRIES	Timor-Leste	2004	MCV1	ADMIN	64	NA
COUNTRIES	Togo	2004	MCV1	ADMIN	70	Africa
COUNTRIES	Tonga	2004	MCV2	ADMIN	98.6	Oceania
COUNTRIES	Tonga	2004	MCV1	ADMIN	99.6	Oceania
COUNTRIES	Tunisia	2004	MCV2	ADMIN	99.4	Africa
COUNTRIES	Tunisia	2004	MCV1	ADMIN	97.6	Africa
COUNTRIES	Turkey	2004	MCV2	ADMIN	97	Europe
COUNTRIES	Turkey	2004	MCV1	ADMIN	81	Europe
COUNTRIES	Turkmenistan	2004	MCV1	ADMIN	97.3	Asia
COUNTRIES	Turkmenistan	2004	MCV2	ADMIN	90	Asia
COUNTRIES	Tuvalu	2004	MCV1	ADMIN	98	Oceania
COUNTRIES	Uganda	2004	MCV1	ADMIN	91	Africa
COUNTRIES	Ukraine	2004	MCV1	ADMIN	98.6	Europe
COUNTRIES	Ukraine	2004	MCV2	ADMIN	96.9	Europe
COUNTRIES	United Arab Emirates	2004	MCV1	ADMIN	94	Asia
COUNTRIES	United Arab Emirates	2004	MCV2	ADMIN	92	Asia
COUNTRIES	United Kingdom	2004	MCV2	ADMIN	76	Europe
COUNTRIES	United Kingdom	2004	MCV1	ADMIN	81	Europe
COUNTRIES	United Republic of Tanzania	2004	MCV1	ADMIN	94	NA
COUNTRIES	Uruguay	2004	MCV1	ADMIN	95	South America
COUNTRIES	Uzbekistan	2004	MCV1	ADMIN	98.5	Asia
COUNTRIES	Uzbekistan	2004	MCV2	ADMIN	98.6	Asia
COUNTRIES	Venezuela	2004	MCV1	ADMIN	80	South America
COUNTRIES	Vietnam	2004	MCV1	ADMIN	97	Asia
COUNTRIES	Yemen	2004	MCV1	ADMIN	76	Asia
COUNTRIES	Zambia	2004	MCV1	ADMIN	81	Africa
COUNTRIES	Zimbabwe	2004	MCV1	ADMIN	81	Africa
COUNTRIES	Afghanistan	2004	MCV1	OFFICIAL	48	Asia
COUNTRIES	Afghanistan	2004	MCV2	OFFICIAL	2.2	Asia
COUNTRIES	Albania	2004	MCV2	OFFICIAL	95.7	Europe
COUNTRIES	Albania	2004	MCV1	OFFICIAL	96.2	Europe
COUNTRIES	Algeria	2004	MCV2	OFFICIAL	94	Africa
COUNTRIES	Algeria	2004	MCV1	OFFICIAL	81	Africa
COUNTRIES	Andorra	2004	MCV1	OFFICIAL	97.6	Europe
COUNTRIES	Angola	2004	MCV1	OFFICIAL	64	Africa
COUNTRIES	Antigua and Barbuda	2004	MCV1	OFFICIAL	97	North America
COUNTRIES	Argentina	2004	MCV2	OFFICIAL	93	South America
COUNTRIES	Argentina	2004	MCV1	OFFICIAL	99.1	South America
COUNTRIES	Armenia	2004	MCV1	OFFICIAL	91.5	Europe
COUNTRIES	Armenia	2004	MCV2	OFFICIAL	94.4	Europe
COUNTRIES	Australia	2004	MCV1	OFFICIAL	93	Oceania
COUNTRIES	Austria	2004	MCV2	OFFICIAL	47.4	Europe
COUNTRIES	Austria	2004	MCV1	OFFICIAL	74	Europe
COUNTRIES	Azerbaijan	2004	MCV1	OFFICIAL	98.4	Europe
COUNTRIES	Azerbaijan	2004	MCV2	OFFICIAL	97.8	Europe
COUNTRIES	Bahamas	2004	MCV2	OFFICIAL	95	North America
COUNTRIES	Bahamas	2004	MCV1	OFFICIAL	89	North America
COUNTRIES	Bahrain	2004	MCV1	OFFICIAL	98.8	Asia
COUNTRIES	Bahrain	2004	MCV2	OFFICIAL	100	Asia
COUNTRIES	Bangladesh	2004	MCV1	OFFICIAL	96	Asia
COUNTRIES	Barbados	2004	MCV2	OFFICIAL	100	North America
COUNTRIES	Barbados	2004	MCV1	OFFICIAL	98	North America
COUNTRIES	Belarus	2004	MCV2	OFFICIAL	98.5	Europe
COUNTRIES	Belarus	2004	MCV1	OFFICIAL	99	Europe
COUNTRIES	Belgium	2004	MCV1	OFFICIAL	82.2	Europe
COUNTRIES	Belize	2004	MCV1	OFFICIAL	97	North America
COUNTRIES	Benin	2004	MCV1	OFFICIAL	85	Africa
COUNTRIES	Bermuda	2004	MCV1	OFFICIAL	98	NA
COUNTRIES	Bermuda	2004	MCV2	OFFICIAL	50	NA
COUNTRIES	Bhutan	2004	MCV1	OFFICIAL	87	Asia
COUNTRIES	Bolivia	2004	MCV1	OFFICIAL	90	South America
COUNTRIES	Bosnia and Herzegovina	2004	MCV1	OFFICIAL	88	Europe
COUNTRIES	Bosnia and Herzegovina	2004	MCV2	OFFICIAL	88	Europe
COUNTRIES	Botswana	2004	MCV1	OFFICIAL	86	Africa
COUNTRIES	Brazil	2004	MCV1	OFFICIAL	111	South America
COUNTRIES	Brunei	2004	MCV1	OFFICIAL	99	Asia
COUNTRIES	Brunei	2004	MCV2	OFFICIAL	96.6	Asia
COUNTRIES	Bulgaria	2004	MCV1	OFFICIAL	94	Europe
COUNTRIES	Bulgaria	2004	MCV2	OFFICIAL	90.8	Europe
COUNTRIES	Burkina	2004	MCV1	OFFICIAL	78	Africa
COUNTRIES	Burundi	2004	MCV1	OFFICIAL	78	Africa
COUNTRIES	Cape Verde	2004	MCV1	OFFICIAL	69	Africa
COUNTRIES	Cambodia	2004	MCV1	OFFICIAL	80	Asia
COUNTRIES	Cameroon	2004	MCV1	OFFICIAL	64	Africa
COUNTRIES	Canada	2004	MCV1	OFFICIAL	94	North America
COUNTRIES	Central African Republic	2004	MCV1	OFFICIAL	70	Africa
COUNTRIES	Chad	2004	MCV1	OFFICIAL	56	Africa
COUNTRIES	Chile	2004	MCV2	OFFICIAL	110.16	South America
COUNTRIES	Chile	2004	MCV1	OFFICIAL	94	South America
COUNTRIES	China, Macao SAR	2004	MCV1	OFFICIAL	91.1	NA
COUNTRIES	China, Macao SAR	2004	MCV2	OFFICIAL	83.8	NA
COUNTRIES	Colombia	2004	MCV2	OFFICIAL	70	South America
COUNTRIES	Colombia	2004	MCV1	OFFICIAL	94	South America
COUNTRIES	Comoros	2004	MCV1	OFFICIAL	76	Africa
COUNTRIES	Congo	2004	MCV1	OFFICIAL	65	Africa
COUNTRIES	Cook Islands	2004	MCV2	OFFICIAL	86	NA
COUNTRIES	Cook Islands	2004	MCV1	OFFICIAL	107	NA
COUNTRIES	Costa Rica	2004	MCV1	OFFICIAL	87.7	North America
COUNTRIES	Ivory Coast	2004	MCV1	OFFICIAL	49	Africa
COUNTRIES	Croatia	2004	MCV1	OFFICIAL	95.72	Europe
COUNTRIES	Croatia	2004	MCV2	OFFICIAL	98.2	Europe
COUNTRIES	Cuba	2004	MCV1	OFFICIAL	99	North America
COUNTRIES	Cyprus	2004	MCV1	OFFICIAL	86.3	Europe
COUNTRIES	Czechia	2004	MCV1	OFFICIAL	96.9	Europe
COUNTRIES	Czechia	2004	MCV2	OFFICIAL	96.9	Europe
COUNTRIES	North Korea	2004	MCV1	OFFICIAL	95.3	Asia
COUNTRIES	Democratic Republic of Congo	2004	MCV1	OFFICIAL	64	Africa
COUNTRIES	Denmark	2004	MCV1	OFFICIAL	96	Europe
COUNTRIES	Denmark	2004	MCV2	OFFICIAL	88	Europe
COUNTRIES	Djibouti	2004	MCV1	OFFICIAL	60	Africa
COUNTRIES	Dominica	2004	MCV1	OFFICIAL	99	North America
COUNTRIES	Dominican Republic	2004	MCV1	OFFICIAL	94	North America
COUNTRIES	Ecuador	2004	MCV1	OFFICIAL	99.5	South America
COUNTRIES	Egypt	2004	MCV2	OFFICIAL	96.4	Africa
COUNTRIES	Egypt	2004	MCV1	OFFICIAL	96.6	Africa
COUNTRIES	El Salvador	2004	MCV2	OFFICIAL	80.3	North America
COUNTRIES	El Salvador	2004	MCV1	OFFICIAL	93	North America
COUNTRIES	Equatorial Guinea	2004	MCV1	OFFICIAL	33	Africa
COUNTRIES	Eritrea	2004	MCV1	OFFICIAL	80	Africa
COUNTRIES	Estonia	2004	MCV1	OFFICIAL	96	Europe
COUNTRIES	Estonia	2004	MCV2	OFFICIAL	97.2	Europe
COUNTRIES	Swaziland	2004	MCV1	OFFICIAL	70	Africa
COUNTRIES	Swaziland	2004	MCV2	OFFICIAL	53	Africa
COUNTRIES	Ethiopia	2004	MCV1	OFFICIAL	56	Africa
COUNTRIES	Fiji	2004	MCV1	OFFICIAL	61.8	Oceania
COUNTRIES	Finland	2004	MCV1	OFFICIAL	97	Europe
COUNTRIES	France	2004	MCV1	OFFICIAL	88	Europe
COUNTRIES	Gabon	2004	MCV1	OFFICIAL	37	Africa
COUNTRIES	Gambia	2004	MCV1	OFFICIAL	95	Africa
COUNTRIES	Georgia	2004	MCV1	OFFICIAL	86	Europe
COUNTRIES	Georgia	2004	MCV2	OFFICIAL	75	Europe
COUNTRIES	Germany	2004	MCV1	OFFICIAL	92	Europe
COUNTRIES	Germany	2004	MCV2	OFFICIAL	50.9	Europe
COUNTRIES	Ghana	2004	MCV1	OFFICIAL	83	Africa
COUNTRIES	Grenada	2004	MCV2	OFFICIAL	61	North America
COUNTRIES	Grenada	2004	MCV1	OFFICIAL	74.6	North America
COUNTRIES	Guam	2004	MCV1	OFFICIAL	82	NA
COUNTRIES	Guatemala	2004	MCV1	OFFICIAL	95	North America
COUNTRIES	Guinea	2004	MCV1	OFFICIAL	73	Africa
COUNTRIES	Guinea-Bissau	2004	MCV1	OFFICIAL	80	Africa
COUNTRIES	Guyana	2004	MCV1	OFFICIAL	88	South America
COUNTRIES	Guyana	2004	MCV2	OFFICIAL	63	South America
COUNTRIES	Haiti	2004	MCV1	OFFICIAL	64.19	North America
COUNTRIES	Honduras	2004	MCV1	OFFICIAL	92	North America
COUNTRIES	Iceland	2004	MCV1	OFFICIAL	93	Europe
COUNTRIES	Iceland	2004	MCV2	OFFICIAL	89	Europe
COUNTRIES	India	2004	MCV1	OFFICIAL	64	Asia
COUNTRIES	Indonesia	2004	MCV1	OFFICIAL	78	Asia
COUNTRIES	Indonesia	2004	MCV2	OFFICIAL	85	Asia
COUNTRIES	Iran	2004	MCV2	OFFICIAL	100	Asia
COUNTRIES	Iran	2004	MCV1	OFFICIAL	96	Asia
COUNTRIES	Iraq	2004	MCV1	OFFICIAL	92.8	Asia
COUNTRIES	Iraq	2004	MCV2	OFFICIAL	64.6	Asia
COUNTRIES	Ireland	2004	MCV1	OFFICIAL	81	Europe
COUNTRIES	Israel	2004	MCV1	OFFICIAL	97	Asia
COUNTRIES	Israel	2004	MCV2	OFFICIAL	97	Asia
COUNTRIES	Italy	2004	MCV1	OFFICIAL	86	Europe
COUNTRIES	Jamaica	2004	MCV2	OFFICIAL	95	North America
COUNTRIES	Jamaica	2004	MCV1	OFFICIAL	86	North America
COUNTRIES	Japan	2004	MCV1	OFFICIAL	102	Asia
COUNTRIES	Jordan	2004	MCV2	OFFICIAL	98	Asia
COUNTRIES	Jordan	2004	MCV1	OFFICIAL	99	Asia
COUNTRIES	Kazakhstan	2004	MCV1	OFFICIAL	98.9	Asia
COUNTRIES	Kazakhstan	2004	MCV2	OFFICIAL	100	Asia
COUNTRIES	Kenya	2004	MCV1	OFFICIAL	73	Africa
COUNTRIES	Kyrgyzstan	2004	MCV2	OFFICIAL	98.1	Asia
COUNTRIES	Kyrgyzstan	2004	MCV1	OFFICIAL	99.3	Asia
COUNTRIES	Laos	2004	MCV1	OFFICIAL	36	Asia
COUNTRIES	Latvia	2004	MCV2	OFFICIAL	98	Europe
COUNTRIES	Latvia	2004	MCV1	OFFICIAL	102	Europe
COUNTRIES	Lesotho	2004	MCV1	OFFICIAL	59	Africa
COUNTRIES	Lesotho	2004	MCV2	OFFICIAL	56	Africa
COUNTRIES	Liberia	2004	MCV1	OFFICIAL	42	Africa
COUNTRIES	Libya	2004	MCV2	OFFICIAL	95	Africa
COUNTRIES	Libya	2004	MCV1	OFFICIAL	100	Africa
COUNTRIES	Lithuania	2004	MCV1	OFFICIAL	97.7	Europe
COUNTRIES	Lithuania	2004	MCV2	OFFICIAL	93.4	Europe
COUNTRIES	Luxembourg	2004	MCV1	OFFICIAL	95.4	Europe
COUNTRIES	Madagascar	2004	MCV1	OFFICIAL	98	Africa
COUNTRIES	Malawi	2004	MCV1	OFFICIAL	80	Africa
COUNTRIES	Malaysia	2004	MCV1	OFFICIAL	71	Asia
COUNTRIES	Maldives	2004	MCV1	OFFICIAL	97	Asia
COUNTRIES	Mali	2004	MCV1	OFFICIAL	75	Africa
COUNTRIES	Malta	2004	MCV1	OFFICIAL	94	Europe
COUNTRIES	Marshall Islands	2004	MCV1	OFFICIAL	70	Oceania
COUNTRIES	Mauritania	2004	MCV1	OFFICIAL	64	Africa
COUNTRIES	Mauritius	2004	MCV1	OFFICIAL	98	Africa
COUNTRIES	Mauritius	2004	MCV2	OFFICIAL	80	Africa
COUNTRIES	Mexico	2004	MCV1	OFFICIAL	96.42	North America
COUNTRIES	Micronesia	2004	MCV1	OFFICIAL	85	Oceania
COUNTRIES	Micronesia	2004	MCV2	OFFICIAL	74	Oceania
COUNTRIES	Mongolia	2004	MCV1	OFFICIAL	99	Asia
COUNTRIES	Mongolia	2004	MCV2	OFFICIAL	97.8	Asia
COUNTRIES	Morocco	2004	MCV2	OFFICIAL	91	Africa
COUNTRIES	Morocco	2004	MCV1	OFFICIAL	95	Africa
COUNTRIES	Mozambique	2004	MCV1	OFFICIAL	60	Africa
COUNTRIES	Burma (Myanmar)	2004	MCV1	OFFICIAL	78	Asia
COUNTRIES	Namibia	2004	MCV1	OFFICIAL	70	Africa
COUNTRIES	Nauru	2004	MCV1	OFFICIAL	87	Oceania
COUNTRIES	Nauru	2004	MCV2	OFFICIAL	60	Oceania
COUNTRIES	Nepal	2004	MCV1	OFFICIAL	73	Asia
COUNTRIES	Netherlands	2004	MCV2	OFFICIAL	97.7	Europe
COUNTRIES	Netherlands	2004	MCV1	OFFICIAL	96.3	Europe
COUNTRIES	Nicaragua	2004	MCV1	OFFICIAL	84.2	North America
COUNTRIES	Niger	2004	MCV1	OFFICIAL	74	Africa
COUNTRIES	Nigeria	2004	MCV1	OFFICIAL	40	Africa
COUNTRIES	Niue	2004	MCV1	OFFICIAL	100	NA
COUNTRIES	Niue	2004	MCV2	OFFICIAL	100	NA
COUNTRIES	Macedonia	2004	MCV1	OFFICIAL	96.4	Europe
COUNTRIES	Macedonia	2004	MCV2	OFFICIAL	94.8	Europe
COUNTRIES	Northern Mariana Islands	2004	MCV1	OFFICIAL	82	NA
COUNTRIES	Northern Mariana Islands	2004	MCV2	OFFICIAL	82	NA
COUNTRIES	Norway	2004	MCV1	OFFICIAL	89	Europe
COUNTRIES	Norway	2004	MCV2	OFFICIAL	90	Europe
COUNTRIES	occupied Palestinian territory, including east Jerusalem	2004	MCV1	OFFICIAL	96	NA
COUNTRIES	Pakistan	2004	MCV1	OFFICIAL	67	Asia
COUNTRIES	Palau	2004	MCV1	OFFICIAL	100	Oceania
COUNTRIES	Palau	2004	MCV2	OFFICIAL	98	Oceania
COUNTRIES	Panama	2004	MCV1	OFFICIAL	106	North America
COUNTRIES	Papua New Guinea	2004	MCV2	OFFICIAL	50	Oceania
COUNTRIES	Papua New Guinea	2004	MCV1	OFFICIAL	60	Oceania
COUNTRIES	Paraguay	2004	MCV1	OFFICIAL	89	South America
COUNTRIES	Peru	2004	MCV1	OFFICIAL	89.49	South America
COUNTRIES	Philippines	2004	MCV1	OFFICIAL	92	Asia
COUNTRIES	Poland	2004	MCV1	OFFICIAL	97.4	Europe
COUNTRIES	Poland	2004	MCV2	OFFICIAL	96	Europe
COUNTRIES	Portugal	2004	MCV1	OFFICIAL	95	Europe
COUNTRIES	Qatar	2004	MCV1	OFFICIAL	99	Asia
COUNTRIES	South Korea	2004	MCV1	OFFICIAL	99.5	Asia
COUNTRIES	South Korea	2004	MCV2	OFFICIAL	99.5	Asia
COUNTRIES	Republic of Moldova	2004	MCV1	OFFICIAL	96	NA
COUNTRIES	Republic of Moldova	2004	MCV2	OFFICIAL	97.8	NA
COUNTRIES	Romania	2004	MCV1	OFFICIAL	97.1	Europe
COUNTRIES	Romania	2004	MCV2	OFFICIAL	96.5	Europe
COUNTRIES	Russia	2004	MCV1	OFFICIAL	98.4	Asia
COUNTRIES	Russia	2004	MCV2	OFFICIAL	96.8	Asia
COUNTRIES	Rwanda	2004	MCV1	OFFICIAL	84	Africa
COUNTRIES	Saint Kitts and Nevis	2004	MCV2	OFFICIAL	98	North America
COUNTRIES	Saint Kitts and Nevis	2004	MCV1	OFFICIAL	98	North America
COUNTRIES	Saint Lucia	2004	MCV1	OFFICIAL	95	North America
COUNTRIES	Saint Lucia	2004	MCV2	OFFICIAL	67	North America
COUNTRIES	Saint Vincent and the Grenadines	2004	MCV2	OFFICIAL	73	North America
COUNTRIES	Saint Vincent and the Grenadines	2004	MCV1	OFFICIAL	99	North America
COUNTRIES	Samoa	2004	MCV1	OFFICIAL	25	Oceania
COUNTRIES	San Marino	2004	MCV1	OFFICIAL	93.9	Europe
COUNTRIES	Sao Tome and Principe	2004	MCV1	OFFICIAL	91	Africa
COUNTRIES	Saudi Arabia	2004	MCV1	OFFICIAL	96.7	Asia
COUNTRIES	Senegal	2004	MCV1	OFFICIAL	57	Africa
COUNTRIES	Serbia	2004	MCV1	OFFICIAL	89	Europe
COUNTRIES	Seychelles	2004	MCV2	OFFICIAL	98.6	Africa
COUNTRIES	Seychelles	2004	MCV1	OFFICIAL	100	Africa
COUNTRIES	Sierra Leone	2004	MCV1	OFFICIAL	64	Africa
COUNTRIES	Singapore	2004	MCV2	OFFICIAL	96	Asia
COUNTRIES	Singapore	2004	MCV1	OFFICIAL	95.31	Asia
COUNTRIES	Slovakia	2004	MCV1	OFFICIAL	99	Europe
COUNTRIES	Slovakia	2004	MCV2	OFFICIAL	98	Europe
COUNTRIES	Slovenia	2004	MCV1	OFFICIAL	94	Europe
COUNTRIES	Solomon Islands	2004	MCV1	OFFICIAL	72	Oceania
COUNTRIES	Somalia	2004	MCV1	OFFICIAL	40	Africa
COUNTRIES	South Africa	2004	MCV1	OFFICIAL	62	Africa
COUNTRIES	South Africa	2004	MCV2	OFFICIAL	53.1	Africa
COUNTRIES	Spain	2004	MCV2	OFFICIAL	91.2	Europe
COUNTRIES	Spain	2004	MCV1	OFFICIAL	97	Europe
COUNTRIES	Sri Lanka	2004	MCV2	OFFICIAL	95	Asia
COUNTRIES	Sri Lanka	2004	MCV1	OFFICIAL	96	Asia
COUNTRIES	Sudan	2004	MCV1	OFFICIAL	72	Africa
COUNTRIES	Suriname	2004	MCV1	OFFICIAL	86.39	South America
COUNTRIES	Sweden	2004	MCV2	OFFICIAL	95.2	Europe
COUNTRIES	Sweden	2004	MCV1	OFFICIAL	96	Europe
COUNTRIES	Switzerland	2004	MCV1	OFFICIAL	82	Europe
COUNTRIES	Syria	2004	MCV1	OFFICIAL	98	Asia
COUNTRIES	Syria	2004	MCV2	OFFICIAL	98	Asia
COUNTRIES	Tajikistan	2004	MCV2	OFFICIAL	97.8	Asia
COUNTRIES	Tajikistan	2004	MCV1	OFFICIAL	98	Asia
COUNTRIES	Thailand	2004	MCV1	OFFICIAL	96.1	Asia
COUNTRIES	Thailand	2004	MCV2	OFFICIAL	95	Asia
COUNTRIES	Timor-Leste	2004	MCV1	OFFICIAL	55	NA
COUNTRIES	Togo	2004	MCV1	OFFICIAL	70	Africa
COUNTRIES	Tokelau	2004	MCV1	OFFICIAL	82	NA
COUNTRIES	Tonga	2004	MCV2	OFFICIAL	98.6	Oceania
COUNTRIES	Tonga	2004	MCV1	OFFICIAL	99.6	Oceania
COUNTRIES	Trinidad and Tobago	2004	MCV1	OFFICIAL	94	North America
COUNTRIES	Trinidad and Tobago	2004	MCV2	OFFICIAL	78	North America
COUNTRIES	Tunisia	2004	MCV1	OFFICIAL	95	Africa
COUNTRIES	Turkey	2004	MCV1	OFFICIAL	81	Europe
COUNTRIES	Turkey	2004	MCV2	OFFICIAL	97	Europe
COUNTRIES	Turkmenistan	2004	MCV1	OFFICIAL	97.3	Asia
COUNTRIES	Turkmenistan	2004	MCV2	OFFICIAL	90	Asia
COUNTRIES	Tuvalu	2004	MCV1	OFFICIAL	97	Oceania
COUNTRIES	Uganda	2004	MCV1	OFFICIAL	91	Africa
COUNTRIES	Ukraine	2004	MCV1	OFFICIAL	99	Europe
COUNTRIES	Ukraine	2004	MCV2	OFFICIAL	97	Europe
COUNTRIES	United Arab Emirates	2004	MCV2	OFFICIAL	92	Asia
COUNTRIES	United Arab Emirates	2004	MCV1	OFFICIAL	94	Asia
COUNTRIES	United Kingdom	2004	MCV1	OFFICIAL	81	Europe
COUNTRIES	United Kingdom	2004	MCV2	OFFICIAL	76	Europe
COUNTRIES	United Republic of Tanzania	2004	MCV1	OFFICIAL	94	NA
COUNTRIES	United States	2004	MCV1	OFFICIAL	93	North America
COUNTRIES	United States	2004	MCV2	OFFICIAL	86.1	North America
COUNTRIES	Uruguay	2004	MCV1	OFFICIAL	95	South America
COUNTRIES	Uzbekistan	2004	MCV1	OFFICIAL	98.5	Asia
COUNTRIES	Uzbekistan	2004	MCV2	OFFICIAL	98.6	Asia
COUNTRIES	Venezuela	2004	MCV1	OFFICIAL	80	South America
COUNTRIES	Vietnam	2004	MCV1	OFFICIAL	97	Asia
COUNTRIES	Yemen	2004	MCV1	OFFICIAL	76	Asia
COUNTRIES	Zambia	2004	MCV1	OFFICIAL	81	Africa
COUNTRIES	Zimbabwe	2004	MCV1	OFFICIAL	80	Africa
COUNTRIES	Afghanistan	2004	MCV1	WUENIC	48	Asia
COUNTRIES	Afghanistan	2004	MCV2	WUENIC	2	Asia
WHO_REGIONS	African Region	2004	MCV2	WUENIC	4	NA
WHO_REGIONS	African Region	2004	MCV1	WUENIC	58	NA
COUNTRIES	Albania	2004	MCV1	WUENIC	96	Europe
COUNTRIES	Albania	2004	MCV2	WUENIC	96	Europe
COUNTRIES	Algeria	2004	MCV2	WUENIC	94	Africa
COUNTRIES	Algeria	2004	MCV1	WUENIC	81	Africa
COUNTRIES	Andorra	2004	MCV1	WUENIC	98	Europe
COUNTRIES	Angola	2004	MCV1	WUENIC	43	Africa
COUNTRIES	Antigua and Barbuda	2004	MCV1	WUENIC	97	North America
COUNTRIES	Argentina	2004	MCV1	WUENIC	99	South America
COUNTRIES	Argentina	2004	MCV2	WUENIC	93	South America
COUNTRIES	Armenia	2004	MCV1	WUENIC	92	Europe
COUNTRIES	Armenia	2004	MCV2	WUENIC	94	Europe
COUNTRIES	Australia	2004	MCV2	WUENIC	85	Oceania
COUNTRIES	Australia	2004	MCV1	WUENIC	94	Oceania
COUNTRIES	Austria	2004	MCV1	WUENIC	74	Europe
COUNTRIES	Austria	2004	MCV2	WUENIC	47	Europe
COUNTRIES	Azerbaijan	2004	MCV1	WUENIC	67	Europe
COUNTRIES	Azerbaijan	2004	MCV2	WUENIC	67	Europe
COUNTRIES	Bahamas	2004	MCV2	WUENIC	95	North America
COUNTRIES	Bahamas	2004	MCV1	WUENIC	89	North America
COUNTRIES	Bahrain	2004	MCV2	WUENIC	99	Asia
COUNTRIES	Bahrain	2004	MCV1	WUENIC	99	Asia
COUNTRIES	Bangladesh	2004	MCV1	WUENIC	81	Asia
COUNTRIES	Barbados	2004	MCV1	WUENIC	98	North America
COUNTRIES	Barbados	2004	MCV2	WUENIC	99	North America
COUNTRIES	Belarus	2004	MCV1	WUENIC	99	Europe
COUNTRIES	Belarus	2004	MCV2	WUENIC	98	Europe
COUNTRIES	Belgium	2004	MCV1	WUENIC	82	Europe
COUNTRIES	Belize	2004	MCV1	WUENIC	97	North America
COUNTRIES	Benin	2004	MCV1	WUENIC	63	Africa
COUNTRIES	Bhutan	2004	MCV1	WUENIC	87	Asia
COUNTRIES	Bolivia	2004	MCV1	WUENIC	90	South America
COUNTRIES	Bosnia and Herzegovina	2004	MCV1	WUENIC	88	Europe
COUNTRIES	Bosnia and Herzegovina	2004	MCV2	WUENIC	88	Europe
COUNTRIES	Botswana	2004	MCV1	WUENIC	93	Africa
COUNTRIES	Brazil	2004	MCV1	WUENIC	97	South America
COUNTRIES	Brazil	2004	MCV2	WUENIC	68	South America
COUNTRIES	Brunei	2004	MCV1	WUENIC	99	Asia
COUNTRIES	Brunei	2004	MCV2	WUENIC	97	Asia
COUNTRIES	Bulgaria	2004	MCV2	WUENIC	91	Europe
COUNTRIES	Bulgaria	2004	MCV1	WUENIC	95	Europe
COUNTRIES	Burkina	2004	MCV1	WUENIC	78	Africa
COUNTRIES	Burundi	2004	MCV1	WUENIC	78	Africa
COUNTRIES	Cape Verde	2004	MCV1	WUENIC	91	Africa
COUNTRIES	Cambodia	2004	MCV1	WUENIC	80	Asia
COUNTRIES	Cameroon	2004	MCV1	WUENIC	64	Africa
COUNTRIES	Canada	2004	MCV1	WUENIC	94	North America
COUNTRIES	Central African Republic	2004	MCV1	WUENIC	55	Africa
COUNTRIES	Chad	2004	MCV1	WUENIC	16	Africa
COUNTRIES	Chile	2004	MCV2	WUENIC	96	South America
COUNTRIES	Chile	2004	MCV1	WUENIC	94	South America
COUNTRIES	China	2004	MCV1	WUENIC	86	Asia
COUNTRIES	Colombia	2004	MCV2	WUENIC	70	South America
COUNTRIES	Colombia	2004	MCV1	WUENIC	92	South America
